associationId	personId
1025	5231
1025	3375
1025	2700
1025	16178
1025	16228
1025	8587
1025	1767
1025	3720
1025	14061
1025	6877
1025	3300
1025	1337
1025	3004
1025	2141
1025	2757
1025	1267
1025	2638
1025	5311
1025	3602
1025	8368
1025	5830
1025	23664
1025	6971
1025	3555
1025	2202
1025	8921
1025	1014
1025	13990
1025	4040
1025	8360
1025	2442
1025	6471
1025	5407
1025	3301
1025	16243
1025	1335
1025	15385
1025	3840
1025	1015
1025	4131
1025	3084
1025	2260
1025	6129
1025	19536
1025	12340
1025	8822
1025	1062
1025	3018
1025	2137
1025	1695
1025	3266
1025	3172
1025	23241
1025	4074
1025	5390
1025	12711
1025	4419
1025	20830
1025	1728
1025	5171
1025	5303
1025	11340
1025	2064
1025	12874
1025	8470
1025	6172
1025	7153
1025	1664
1025	4850
1025	22512
1025	2106
1025	2471
1025	8552
1025	1049
1025	18134
1025	2962
1025	5189
1025	1214
1025	1139
1025	31524
1025	5547
1025	1366
1025	5986
1025	1340
1025	4503
1025	4551
1025	2085
1025	1198
1025	23449
1025	2460
1025	2537
1025	4980
1025	2738
1025	8457
1025	37713
1025	3211
1025	5360
1025	2766
1025	1566
1025	6705
1025	8414
1025	18354
1025	1850
1025	2804
1025	13455
1025	29288
1025	4342
1025	5394
1025	9329
1025	5528
1025	5356
1025	20430
1025	37712
1025	8014
1025	1658
1025	2066
1025	5336
1025	19390
1025	4827
1025	23947
1025	4127
1025	1391
1025	2525
1025	17574
1025	2636
1025	14126
1025	1615
1025	2074
1025	1175
1025	14402
1025	12607
1025	4506
1025	2614
1025	1718
1025	4901
1025	13771
1025	10500
1025	1994
1025	24881
1025	3802
1025	1271
1025	2732
1025	2131
1025	10176
1025	7975
1025	2383
1025	3723
1025	2241
1025	5087
1025	3123
1025	18185
1025	4413
1025	4063
1025	3445
1025	18190
1025	11339
1025	3844
1025	2017
1025	13176
1025	18881
1025	7658
1025	7364
1025	9394
1025	16485
1025	1604
1025	9665
1025	4018
1025	4998
1025	5355
1025	10534
1025	4611
1025	2199
1025	5854
1025	2703
1025	2185
1025	1052
1025	5164
1025	8375
1025	8294
1025	1809
1025	19245
1025	6825
1025	2691
1025	20367
1025	3539
1025	5834
1025	22048
1025	3293
1025	2279
1025	11036
1025	2631
1026	1541
1026	9838
1026	4722
1026	10211
1026	3208
1026	15453
1026	5121
1026	1090
1026	21544
1026	5445
1026	1409
1026	5225
1026	1248
1026	4889
1026	9263
1026	5652
1026	7125
1026	6878
1026	6816
1026	3262
1026	1856
1026	21479
1026	5691
1026	2682
1026	4941
1026	36142
1026	24698
1026	2940
1026	4519
1026	3805
1026	7325
1026	2793
1026	2438
1026	1597
1026	2354
1026	11876
1026	3917
1026	1722
1026	4257
1026	1320
1026	3011
1026	2493
1026	15231
1026	25062
1026	13464
1026	4223
1026	3509
1026	31948
1026	2387
1026	10488
1026	24886
1026	1219
1026	2078
1026	3486
1026	4565
1026	7331
1026	3693
1026	1631
1026	2256
1026	1336
1026	3254
1026	8768
1026	9801
1026	10875
1026	20854
1026	4138
1026	26839
1026	4117
1026	2097
1026	3418
1026	3165
1026	4405
1026	21710
1026	4635
1026	9807
1026	3062
1026	16849
1026	3865
1026	2277
1026	10000
1026	2961
1026	8412
1026	2018
1026	4100
1026	18130
1026	17604
1026	8513
1026	2240
1026	1892
1026	6666
1026	5343
1026	2089
1026	3068
1026	3130
1026	1709
1026	4110
1026	7762
1026	1267
1026	5822
1026	7307
1026	6879
1026	19248
1026	6280
1026	1564
1026	29557
1026	8721
1026	12068
1026	36141
1026	8448
1026	1387
1026	20693
1026	12180
1026	3469
1026	31016
1026	3197
1026	6431
1026	1575
1026	1115
1026	5586
1026	1762
1026	7003
1026	2794
1026	16155
1026	3243
1026	1609
1026	4655
1026	5954
1026	17218
1026	1356
1026	3950
1026	1373
1026	3578
1026	2111
1026	4044
1026	25801
1026	1145
1026	2561
1026	2439
1026	10598
1026	4550
1026	1502
1026	8044
1026	1556
1026	5868
1026	4452
1026	2296
1026	6952
1026	5354
1026	6165
1026	2775
1026	9840
1026	2075
1026	7700
1026	8124
1026	19562
1026	3332
1026	4505
1026	17236
1026	5590
1026	7895
1026	2403
1026	14684
1026	5608
1026	5760
1026	9234
1026	6101
1026	2174
1026	1039
1026	2021
1026	30815
1026	4835
1026	9839
1026	3648
1026	2738
1026	7275
1026	1280
1026	2838
1026	1379
1026	8676
1026	2766
1026	5222
1026	32709
1026	2629
1026	3637
1026	9167
1026	1066
1026	8160
1026	4920
1026	1447
1026	5905
1026	19556
1026	2128
1026	4817
1026	7236
1026	1417
1026	6747
1026	4342
1026	1662
1026	18424
1026	1950
1026	4435
1026	3620
1026	4014
1026	1438
1026	4518
1026	8014
1026	1932
1026	1875
1026	9841
1026	7769
1026	7655
1026	9822
1026	2448
1026	4307
1026	2939
1026	5708
1026	14084
1026	32708
1026	1454
1026	6241
1026	5780
1026	5430
1026	4162
1026	11162
1026	7699
1026	1995
1026	10193
1026	3268
1026	35399
1026	4740
1026	3488
1026	23695
1026	10284
1026	2130
1026	13631
1026	5513
1026	5880
1026	2446
1026	2353
1026	5079
1026	5371
1026	15647
1026	4460
1026	10719
1026	7589
1026	5112
1026	1174
1026	7717
1026	7576
1026	3551
1026	1882
1026	3616
1026	13805
1026	3713
1026	6820
1026	17491
1026	2346
1026	2752
1026	21109
1026	3477
1026	8068
1026	1189
1026	6732
1026	2466
1026	4857
1026	2955
1026	1642
1026	6579
1026	8454
1026	22012
1026	2391
1026	2033
1026	1643
1026	6063
1026	2293
1026	5881
1026	3139
1026	6681
1026	29656
1026	5479
1026	2645
1026	2433
1026	1773
1026	3763
1026	13912
1026	4726
1026	4952
1026	6174
1026	3668
1026	9200
1026	5122
1027	1113
1027	7775
1027	14228
1027	8600
1027	3598
1027	15733
1027	1275
1027	8053
1027	2004
1027	10081
1027	1284
1027	9026
1027	8714
1027	8564
1027	7106
1027	9430
1027	8989
1027	4730
1027	1191
1027	2087
1027	1711
1027	5769
1027	4436
1027	6513
1027	1752
1027	1148
1027	2476
1027	20008
1027	3262
1027	2764
1027	6016
1027	2848
1027	3314
1027	2498
1027	3530
1027	3306
1027	9892
1027	12784
1027	5280
1027	1705
1027	7366
1027	1064
1027	1137
1027	11378
1027	5274
1027	3618
1027	1461
1027	1820
1027	2785
1027	4636
1027	19936
1027	7754
1027	3492
1027	4628
1027	5759
1027	1844
1027	3041
1027	2063
1027	11598
1027	4136
1027	1802
1027	3815
1027	5062
1027	3626
1027	4057
1027	4570
1027	18163
1027	3751
1027	2188
1027	2814
1027	20251
1027	7222
1027	2301
1027	3486
1027	5666
1027	1591
1027	11457
1027	1336
1027	4993
1027	2478
1027	4614
1027	13906
1027	3210
1027	12088
1027	7844
1027	9974
1027	8180
1027	1245
1027	1492
1027	3112
1027	4218
1027	3495
1027	6198
1027	4990
1027	3715
1027	7245
1027	10159
1027	3378
1027	4477
1027	2605
1027	2951
1027	2847
1027	11438
1027	3518
1027	3664
1027	2042
1027	1982
1027	6828
1027	4115
1027	3435
1027	12086
1027	11783
1027	1178
1027	3470
1027	2356
1027	6298
1027	3079
1027	2529
1027	1468
1027	1042
1027	14457
1027	3744
1027	2977
1027	3197
1027	3121
1027	1015
1027	1315
1027	4445
1027	1085
1027	1758
1027	2879
1027	1367
1027	4046
1027	2297
1027	2794
1027	4061
1027	3179
1027	1086
1027	3018
1027	12939
1027	6152
1027	3341
1027	13872
1027	1122
1027	7888
1027	2337
1027	7656
1027	1466
1027	1782
1027	6631
1027	1891
1027	3384
1027	1889
1027	10450
1027	8770
1027	8046
1027	5724
1027	2588
1027	10889
1027	16888
1027	6806
1027	8498
1027	1215
1027	3642
1027	4290
1027	1759
1027	4876
1027	13907
1027	5783
1027	2583
1027	6448
1027	2486
1027	2471
1027	17086
1027	1049
1027	5240
1027	7940
1027	3076
1027	4557
1027	1172
1027	7259
1027	1249
1027	1405
1027	11556
1027	2858
1027	7616
1027	13418
1027	4944
1027	8449
1027	2522
1027	2659
1027	4512
1027	12454
1027	7566
1027	20254
1027	3637
1027	1888
1027	5726
1027	1066
1027	19507
1027	1453
1027	11883
1027	5905
1027	2399
1027	11557
1027	5690
1027	7917
1027	2976
1027	3350
1027	5450
1027	1226
1027	7483
1027	2211
1027	6493
1027	3531
1027	1964
1027	1748
1027	10479
1027	20253
1027	17296
1027	4127
1027	19349
1027	2665
1027	1451
1027	4239
1027	2231
1027	1719
1027	3080
1027	6991
1027	18162
1027	3100
1027	2074
1027	11555
1027	2254
1027	3543
1027	8535
1027	8067
1027	9574
1027	1958
1027	1899
1027	7649
1027	8563
1027	6769
1027	7666
1027	3890
1027	1999
1027	2802
1027	10768
1027	4507
1027	8330
1027	6968
1027	12293
1027	6982
1027	3631
1027	3581
1027	2232
1027	17227
1027	11689
1027	3665
1027	3856
1027	2851
1027	2507
1027	14827
1027	4144
1027	13127
1027	1339
1027	9290
1027	4045
1027	9039
1027	2239
1027	3595
1027	3919
1027	9131
1027	6950
1027	3545
1027	3564
1027	14697
1027	2388
1027	7984
1027	1266
1027	20252
1027	17662
1027	10652
1027	1675
1027	1396
1027	5361
1027	9242
1027	12087
1027	3666
1027	10644
1027	2928
1027	7608
1027	6777
1027	17729
1027	4228
1027	4067
1027	2278
1027	9547
1027	5713
1027	2119
1027	8185
1027	4090
1027	2997
1027	8344
1028	1891
1028	25735
1028	34140
1028	4079
1028	1145
1028	8987
1028	1316
1028	15552
1028	12056
1028	32016
1028	5696
1028	3642
1028	14238
1028	4165
1028	4013
1028	11633
1028	1491
1028	12583
1028	19163
1028	14726
1028	11003
1028	5043
1028	5282
1028	2485
1028	18319
1028	8799
1028	1446
1028	3592
1028	1198
1028	2666
1028	18808
1028	1550
1028	1581
1028	6524
1028	14440
1028	16274
1028	1746
1028	4837
1028	6815
1028	10151
1028	21367
1028	7232
1028	1147
1028	1224
1028	1578
1028	10290
1028	6366
1028	2251
1028	8824
1028	10137
1028	3177
1028	2905
1028	25784
1028	10093
1028	13038
1028	1040
1028	1667
1028	3015
1028	28226
1028	5964
1028	23051
1028	5865
1028	4163
1028	1770
1028	3207
1028	2937
1028	16378
1028	3013
1028	5392
1028	2729
1028	3932
1028	2122
1028	29058
1028	17441
1028	1537
1028	3423
1028	3187
1028	1953
1028	16771
1028	2765
1028	29752
1028	23214
1028	24429
1028	14714
1028	22004
1028	13701
1028	4514
1028	1719
1028	17714
1028	3233
1028	10735
1028	2192
1028	21315
1028	2148
1028	3218
1028	28140
1028	27575
1028	3621
1028	1338
1028	24375
1028	4162
1028	18348
1028	27669
1028	1958
1028	14041
1028	10446
1028	2787
1028	8904
1028	16105
1028	1213
1028	1999
1028	12780
1028	4164
1028	13134
1028	20568
1028	21583
1028	2450
1028	24229
1028	2240
1028	5997
1028	12540
1028	4260
1028	10532
1028	33026
1028	36578
1028	1865
1028	2273
1028	9030
1028	8841
1028	4053
1028	2542
1028	1683
1028	18417
1028	3232
1028	36816
1028	2191
1028	8642
1028	1982
1028	15441
1028	1104
1028	23644
1028	5473
1028	3033
1028	3178
1028	6109
1028	3270
1028	1237
1028	1604
1028	1396
1028	1302
1028	7189
1028	28141
1028	37960
1028	5117
1028	18226
1028	7078
1028	8702
1028	6707
1028	3051
1028	11200
1028	5414
1028	6365
1028	4067
1028	9935
1028	1575
1028	10185
1028	32376
1028	24670
1028	34351
1028	30584
1028	1996
1028	5821
1028	8216
1028	31428
1028	2912
1028	3921
1028	2373
1028	10530
1028	3845
1028	5656
1028	1908
1028	3641
1028	5061
1028	1487
1028	10579
1028	11390
1028	32377
1028	10484
1028	1466
1028	24766
1028	2631
1028	26136
1029	6386
1029	8433
1029	3719
1029	2400
1029	3732
1029	5291
1029	1612
1029	4030
1029	4937
1029	1685
1029	4031
1029	34963
1029	12298
1029	35436
1029	14203
1029	4984
1029	1333
1029	6642
1029	15745
1029	8047
1029	11959
1029	14798
1029	3093
1029	10780
1029	17155
1029	9229
1029	1137
1029	4006
1029	6265
1029	23082
1029	2288
1029	6809
1029	3129
1029	4442
1029	1094
1029	15604
1029	2393
1029	3011
1029	2855
1029	3351
1029	5364
1029	2956
1029	6388
1029	1827
1029	1059
1029	26280
1029	21919
1029	4961
1029	9663
1029	3210
1029	6205
1029	6473
1029	9615
1029	32698
1029	19849
1029	5871
1029	8045
1029	6755
1029	3674
1029	18370
1029	29936
1029	2988
1029	8312
1029	18378
1029	2437
1029	2687
1029	15290
1029	3312
1029	5998
1029	3680
1029	4471
1029	1162
1029	3280
1029	2767
1029	11542
1029	13950
1029	3740
1029	1895
1029	9016
1029	4356
1029	10630
1029	4680
1029	9372
1029	6067
1029	2226
1029	3885
1029	9567
1029	4672
1029	3149
1029	4313
1029	3364
1029	1593
1029	2462
1029	8046
1029	16671
1029	1034
1029	2599
1029	14509
1029	3528
1029	1078
1029	1664
1029	1817
1029	2595
1029	3833
1029	8195
1029	5470
1029	5043
1029	2987
1029	2234
1029	4291
1029	1022
1029	32154
1029	6541
1029	7815
1029	7104
1029	12941
1029	9721
1029	1677
1029	3765
1029	4098
1029	4618
1029	3350
1029	2250
1029	8397
1029	6229
1029	6230
1029	4494
1029	5716
1029	12867
1029	1055
1029	10430
1029	2622
1029	35435
1029	3143
1029	5143
1029	5481
1029	3463
1029	9364
1029	2056
1029	16523
1029	6097
1029	20124
1029	4162
1029	7615
1029	1995
1029	11436
1029	24777
1029	7906
1029	3385
1029	1463
1029	2446
1029	2853
1029	12257
1029	3614
1029	23553
1029	2013
1029	20937
1029	1676
1029	12942
1029	5929
1029	4804
1029	7874
1029	3066
1029	4025
1029	2037
1029	14504
1029	3477
1029	2325
1029	9877
1029	7843
1029	10772
1029	16959
1029	6501
1029	1901
1029	2527
1029	6540
1029	8303
1029	17630
1029	2435
1029	7784
1029	8149
1029	1117
1029	12871
1029	11018
1029	4221
1029	12436
1029	13704
1029	2932
1029	5306
1029	17913
1029	8499
1029	3763
1029	1880
1029	20499
1029	8661
1029	8863
1030	10053
1030	1776
1030	4472
1030	12333
1030	8815
1030	11744
1030	13971
1030	1649
1030	4919
1030	5078
1030	7225
1030	17511
1030	12486
1030	12934
1030	3812
1030	22156
1030	6437
1030	13478
1030	16906
1030	1553
1030	1521
1030	8156
1030	4889
1030	1111
1030	4456
1030	13126
1030	10857
1030	10389
1030	18245
1030	9794
1030	11743
1030	2333
1030	11839
1030	3619
1030	6475
1030	2660
1030	4810
1030	9353
1030	1522
1030	12998
1030	5017
1030	6148
1030	1321
1030	2320
1030	1970
1030	1997
1030	4954
1030	24225
1030	1125
1030	5158
1030	4439
1030	20438
1030	4914
1030	17546
1030	4323
1030	1667
1030	3320
1030	19702
1030	10806
1030	4447
1030	3527
1030	5580
1030	11186
1030	22295
1030	2734
1030	16973
1030	4057
1030	5413
1030	4387
1030	7711
1030	1106
1030	3170
1030	23395
1030	7024
1030	1235
1030	14480
1030	23441
1030	2176
1030	13608
1030	12953
1030	1133
1030	5059
1030	10764
1030	2169
1030	24162
1030	3894
1030	2145
1030	3217
1030	2083
1030	13391
1030	5056
1030	5411
1030	22629
1030	3787
1030	16639
1030	1892
1030	14522
1030	12405
1030	3001
1030	3390
1030	24137
1030	1767
1030	5444
1030	1075
1030	5363
1030	5032
1030	25985
1030	18670
1030	1098
1030	5872
1030	13057
1030	3710
1030	2581
1030	6022
1030	1408
1030	3961
1030	5751
1030	5193
1030	19454
1030	22085
1030	4316
1030	21298
1030	3383
1030	15734
1030	1096
1030	1841
1030	8702
1030	6789
1030	33299
1030	2269
1030	10732
1030	24706
1030	2297
1030	3315
1030	7437
1030	4394
1030	11421
1030	16570
1030	6414
1030	3216
1030	18384
1030	18698
1030	2874
1030	8060
1030	1984
1030	1701
1030	3384
1030	1858
1030	8629
1030	5100
1030	10963
1030	9496
1030	1426
1030	1136
1030	2797
1030	6172
1030	10088
1030	1310
1030	11838
1030	15199
1030	4850
1030	1630
1030	18859
1030	5133
1030	2472
1030	12404
1030	2075
1030	14726
1030	19972
1030	5162
1030	3332
1030	15723
1030	2390
1030	5641
1030	1278
1030	10045
1030	2704
1030	6849
1030	5297
1030	12108
1030	3238
1030	5534
1030	10540
1030	14466
1030	11100
1030	2479
1030	1823
1030	27080
1030	3439
1030	4949
1030	1425
1030	14469
1030	6156
1030	10288
1030	4321
1030	5204
1030	2107
1030	1176
1030	1427
1030	16190
1030	3133
1030	3478
1030	1431
1030	2427
1030	2728
1030	3620
1030	1381
1030	5463
1030	16500
1030	5825
1030	1614
1030	5035
1030	3388
1030	13998
1030	2051
1030	15562
1030	3999
1030	10762
1030	13032
1030	2616
1030	10721
1030	1476
1030	3038
1030	1719
1030	3080
1030	6159
1030	3511
1030	5120
1030	1931
1030	2291
1030	3630
1030	1652
1030	11601
1030	15413
1030	7117
1030	1053
1030	4312
1030	3075
1030	22608
1030	3998
1030	5642
1030	15768
1030	4858
1030	4892
1030	7662
1030	1724
1030	3895
1030	11364
1030	2809
1030	8442
1030	7876
1030	17916
1030	23112
1030	7589
1030	14051
1030	1432
1030	3524
1030	4000
1030	6268
1030	35076
1030	7231
1030	14311
1030	1179
1030	28269
1030	11635
1030	1493
1030	25969
1030	24870
1030	4564
1030	1386
1030	1507
1030	12577
1030	11799
1030	21914
1030	7416
1030	3821
1030	19870
1030	11915
1030	6302
1030	22088
1030	2626
1030	12511
1030	15724
1030	3024
1030	17337
1030	35077
1030	5976
1030	12330
1030	4149
1030	2408
1030	1621
1030	1306
1030	3692
1030	9462
1030	1648
1030	15722
1030	8381
1030	5767
1030	2215
1030	12634
1030	1897
1030	2845
1030	1629
1030	22054
1031	2038
1031	3903
1031	25924
1031	2603
1031	4940
1031	2588
1031	6386
1031	28159
1031	13848
1031	2265
1031	1649
1031	2950
1031	1787
1031	3140
1031	12691
1031	1533
1031	9264
1031	2400
1031	1625
1031	10816
1031	6434
1031	4684
1031	3786
1031	11794
1031	3078
1031	2744
1031	1301
1031	4430
1031	19992
1031	3188
1031	3169
1031	13910
1031	30585
1031	21220
1031	13783
1031	1513
1031	21508
1031	2069
1031	5910
1031	21221
1031	14664
1031	2085
1031	5966
1031	19278
1031	2274
1031	3306
1031	19213
1031	21222
1031	2152
1031	1190
1031	15574
1031	6836
1031	5349
1031	8213
1031	6749
1031	14347
1031	21215
1031	3537
1031	23216
1031	15681
1031	6391
1031	1290
1031	27502
1031	16095
1031	24124
1031	17193
1031	2864
1031	2096
1031	9008
1031	19863
1031	2674
1031	14929
1031	6946
1031	2811
1031	31982
1031	6246
1031	13093
1031	13563
1031	3186
1031	2913
1031	2376
1031	13793
1031	16500
1031	26921
1031	21578
1031	21579
1031	21326
1031	9121
1031	7998
1031	6899
1031	3596
1031	7665
1031	4902
1031	2814
1031	4143
1031	8428
1031	3249
1031	20931
1031	2483
1031	4222
1031	7772
1031	30586
1031	11914
1031	13690
1031	3572
1031	5059
1031	2127
1031	23043
1031	8475
1031	9058
1031	7295
1031	1736
1031	3996
1031	4465
1031	1236
1031	10965
1031	6456
1031	28018
1031	1505
1031	4466
1031	2825
1031	8648
1031	1946
1031	2237
1031	2692
1031	8322
1031	12578
1031	6489
1031	1755
1031	6917
1031	11485
1031	6065
1031	7365
1031	2851
1031	3010
1031	23320
1031	17142
1031	3445
1031	1233
1031	1945
1031	2437
1031	6936
1031	11011
1031	14571
1031	2959
1031	1595
1031	31981
1031	2683
1031	4471
1031	1675
1031	3519
1031	19932
1031	6945
1031	1302
1031	9713
1031	16094
1031	3741
1031	13655
1031	3560
1031	1300
1031	2283
1031	14421
1031	37989
1031	6471
1031	4296
1031	30587
1031	14157
1031	10080
1031	10995
1031	6644
1031	2269
1031	17610
1031	22538
1031	1868
1031	9985
1031	21003
1031	4898
1031	17865
1031	30584
1031	14042
1031	2297
1031	3034
1031	20318
1031	10994
1031	3060
1031	5483
1031	1063
1031	4870
1031	13528
1031	8381
1031	1406
1031	2540
1032	5777
1032	10216
1032	12832
1032	2265
1032	3922
1032	6951
1032	1196
1032	8979
1032	1501
1032	1409
1032	12964
1032	10206
1032	5001
1032	4349
1032	4977
1032	19988
1032	6566
1032	2067
1032	12298
1032	10874
1032	6873
1032	1608
1032	1686
1032	5197
1032	1097
1032	6210
1032	6642
1032	3568
1032	3855
1032	4710
1032	7366
1032	2495
1032	24333
1032	2475
1032	4293
1032	6193
1032	3308
1032	3938
1032	2528
1032	2290
1032	8583
1032	1690
1032	2755
1032	7801
1032	2513
1032	1552
1032	17689
1032	6906
1032	3011
1032	3150
1032	5759
1032	13607
1032	3815
1032	2878
1032	3626
1032	7229
1032	3509
1032	3170
1032	1106
1032	16117
1032	5175
1032	12953
1032	18280
1032	3869
1032	1779
1032	3135
1032	5396
1032	1012
1032	6490
1032	22289
1032	24114
1032	3346
1032	5173
1032	12481
1032	22344
1032	5451
1032	9452
1032	2805
1032	3495
1032	1571
1032	8008
1032	4882
1032	18259
1032	3020
1032	2710
1032	20487
1032	21949
1032	3635
1032	1167
1032	4137
1032	4520
1032	2759
1032	3574
1032	2437
1032	20200
1032	3138
1032	5041
1032	1704
1032	9823
1032	3220
1032	5226
1032	3270
1032	6022
1032	1564
1032	2076
1032	6537
1032	7035
1032	2938
1032	3460
1032	5104
1032	1005
1032	2828
1032	5146
1032	3739
1032	3442
1032	1216
1032	11929
1032	5817
1032	6554
1032	14009
1032	1042
1032	1247
1032	2269
1032	18920
1032	5268
1032	2808
1032	1283
1032	8131
1032	9645
1032	2753
1032	5284
1032	3367
1032	6099
1032	7987
1032	8117
1032	9732
1032	4453
1032	21726
1032	3540
1032	25420
1032	2337
1032	5433
1032	2893
1032	11350
1032	2009
1032	3019
1032	3447
1032	1732
1032	1061
1032	6952
1032	3483
1032	2282
1032	6343
1032	18462
1032	2595
1032	6787
1032	5619
1032	4430
1032	18984
1032	12314
1032	6011
1032	10517
1032	1172
1032	5163
1032	3577
1032	2234
1032	3496
1032	3510
1032	10614
1032	3360
1032	21034
1032	9612
1032	10910
1032	5530
1032	2669
1032	5566
1032	2864
1032	4790
1032	1910
1032	2804
1032	3573
1032	2697
1032	4346
1032	4817
1032	15143
1032	5331
1032	3358
1032	10222
1032	8472
1032	11139
1032	12712
1032	2211
1032	7512
1032	10473
1032	4201
1032	22856
1032	18754
1032	3065
1032	5194
1032	20192
1032	1729
1032	3511
1032	6159
1032	20471
1032	2259
1032	4172
1032	5795
1032	9836
1032	7951
1032	2926
1032	1338
1032	2164
1032	2782
1032	15508
1032	2995
1032	5283
1032	8399
1032	4059
1032	1995
1032	5943
1032	3658
1032	1026
1032	5064
1032	5514
1032	1672
1032	1271
1032	1362
1032	1428
1032	7971
1032	5951
1032	1528
1032	2206
1032	4119
1032	1472
1032	1721
1032	11860
1032	7413
1032	19923
1032	5454
1032	4878
1032	6535
1032	3551
1032	3714
1032	4908
1032	3653
1032	19488
1032	1331
1032	4025
1032	5009
1032	3184
1032	9175
1032	2902
1032	3426
1032	12730
1032	5587
1032	2866
1032	6608
1032	2185
1032	7899
1032	3410
1032	2574
1032	3362
1032	2426
1032	19290
1032	3728
1032	4707
1032	10556
1032	1968
1032	1117
1032	2487
1032	22623
1032	1833
1032	5098
1032	1131
1032	4090
1032	1232
1032	1306
1032	6702
1032	3293
1032	2279
1032	3063
1033	28399
1033	3742
1033	2236
1033	3903
1033	1613
1033	4048
1033	4472
1033	4527
1033	15013
1033	20969
1033	4531
1033	3265
1033	16189
1033	3482
1033	6329
1033	4730
1033	3780
1033	3784
1033	4796
1033	27847
1033	5058
1033	3829
1033	17705
1033	16375
1033	4233
1033	30202
1033	13375
1033	14133
1033	4694
1033	4249
1033	3314
1033	12244
1033	8234
1033	15040
1033	4846
1033	2510
1033	1164
1033	18359
1033	14347
1033	9267
1033	5620
1033	1461
1033	5074
1033	4583
1033	15388
1033	24850
1033	2785
1033	3198
1033	4439
1033	23804
1033	1314
1033	2570
1033	1040
1033	5746
1033	1588
1033	1941
1033	16266
1033	3151
1033	1600
1033	4400
1033	4457
1033	6932
1033	3282
1033	10279
1033	18494
1033	22456
1033	3758
1033	1977
1033	2020
1033	2176
